# Chunk-averaged data for fix dmap and group liq
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Coord2 Ncount density/mass
100000 37280 15316.000000000104
  5897 12.75 35.75 0.6922 1.10024
  5898 12.75 36.25 0.6858 1.14013
  5899 12.75 36.75 0.7022 1.12766
  5900 12.75 37.25 0.7104 1.28247
  5901 12.75 37.75 0.6846 1.2385
  5902 12.75 38.25 0.6846 1.29886
  5903 12.75 38.75 0.6634 1.25877
  5904 12.75 39.25 0.713 1.27012
  5905 12.75 39.75 0.6918 1.25406
  5906 12.75 40.25 0.6628 1.30394
  5907 12.75 40.75 0.6982 1.43287
  5908 12.75 41.25 0.738 1.58817
  5909 12.75 41.75 0.714 1.30365
  5910 12.75 42.25 0.718 1.24172
  5911 12.75 42.75 0.741 1.35454
  5912 12.75 43.25 0.6992 1.19146
  5913 12.75 43.75 0.7302 1.31331
  5914 12.75 44.25 0.7586 1.57649
  5915 12.75 44.75 0.6464 1.41648
  5916 12.75 45.25 0.6028 1.34119
  5917 12.75 45.75 0.5994 1.33051
  5918 12.75 46.25 0.598 1.47321
  5919 12.75 46.75 0.636 1.45819
  5920 12.75 47.25 0.6756 1.42416
  5921 12.75 47.75 0.7472 1.72666
  5922 12.75 48.25 0.7458 1.50301
  5923 12.75 48.75 0.7458 1.41539
  5924 12.75 49.25 0.6968 1.25367
  5925 12.75 49.75 0.6954 1.28361
  5926 12.75 50.25 0.7088 1.34532
  5927 12.75 50.75 0.668 1.2593
  5928 12.75 51.25 0.6454 1.15388
  5929 12.75 51.75 0.6466 1.26158
  5930 12.75 52.25 0.708 1.43806
  5931 12.75 52.75 0.7042 1.28554
  5932 12.75 53.25 0.7308 1.38841
  5933 12.75 53.75 0.7464 1.35162
  5934 12.75 54.25 0.7374 1.44975
  5935 12.75 54.75 0.7238 1.39788
  5936 12.75 55.25 0.7532 1.21356
  5937 12.75 55.75 0.713 1.16555
  5938 12.75 56.25 0.7034 1.21534
  5939 12.75 56.75 0.7022 1.17859
  5940 12.75 57.25 0.668 1.00637
  5941 12.75 57.75 0.6138 0.99453
  5942 12.75 58.25 0.6426 1.23808
  5943 12.75 58.75 0.6892 1.47611
  5944 12.75 59.25 0.6998 1.44678
  5945 12.75 59.75 0.6754 1.41715
  5946 12.75 60.25 0.664 1.32795
  5947 12.75 60.75 0.6354 1.30751
  5948 12.75 61.25 0.6226 1.17638
  5949 12.75 61.75 0.6666 1.25905
  5950 12.75 62.25 0.6712 1.19494
  5951 12.75 62.75 0.6904 1.30371
  5952 12.75 63.25 0.7118 1.28021
  5953 12.75 63.75 0.7666 1.38036
  5954 12.75 64.25 0.7544 1.37865
  5955 12.75 64.75 0.7722 1.48617
  5956 12.75 65.25 0.7508 1.30745
  5957 12.75 65.75 0.7228 1.30741
  5958 12.75 66.25 0.723 1.25181
  5959 12.75 66.75 0.7 1.27869
  5960 12.75 67.25 0.7802 1.47976
  5961 12.75 67.75 0.7532 1.35583
  5962 12.75 68.25 0.6788 1.2391
  5963 12.75 68.75 0.6708 1.21964
  5964 12.75 69.25 0.6776 1.15343
  5965 12.75 69.75 0.7136 1.18842
  5966 12.75 70.25 0.7248 1.36679
  5967 12.75 70.75 0.7208 1.42888
  5968 12.75 71.25 0.6778 1.18885
  5969 12.75 71.75 0.711 1.22331
  5970 12.75 72.25 0.686 1.27479
  5971 12.75 72.75 0.717 1.26832
  5972 12.75 73.25 0.7706 1.52187
  5973 12.75 73.75 0.7148 1.44567
  5974 12.75 74.25 0.674 1.36801
  5975 12.75 74.75 0.6774 1.44318
  5976 12.75 75.25 0.8026 1.72705
  5977 12.75 75.75 0.7896 1.58036
  5978 12.75 76.25 0.7498 1.45226
  5979 12.75 76.75 0.6672 1.30564
  5980 12.75 77.25 0.6728 1.23843
  5981 12.75 77.75 0.7268 1.43165
  5982 12.75 78.25 0.7178 1.57152
  5983 12.75 78.75 0.7182 1.51657
  5984 12.75 79.25 0.73 1.52007
  5985 12.75 79.75 0.6526 1.38084
  5986 12.75 80.25 0.7098 1.44917
  5987 12.75 80.75 0.7286 1.34901
  5988 12.75 81.25 0.7376 1.48287
  5989 12.75 81.75 0.6798 1.31453
  5990 12.75 82.25 0.6978 1.35715
  5991 12.75 82.75 0.6426 1.16922
  5992 12.75 83.25 0.6936 1.40295
  5993 12.75 83.75 0.6658 1.17861
  5994 12.75 84.25 0.7256 1.31644
  5995 12.75 84.75 0.715 1.36092
  5996 12.75 85.25 0.685 1.27741
  5997 12.75 85.75 0.706 1.33745
  5998 12.75 86.25 0.6506 1.2683
  5999 12.75 86.75 0.6766 1.45323
  6000 12.75 87.25 0.7364 1.67741
  6001 12.75 87.75 0.702 1.92421
  6002 12.75 88.25 0.5956 1.6384
  6003 12.75 88.75 0.5098 1.11533
  6004 12.75 89.25 0.5584 1.09928
  6005 12.75 89.75 0.8186 1.42368
  6006 12.75 90.25 1.2328 2.0433
  6007 12.75 90.75 1.123 1.9285
  6008 12.75 91.25 0.2884 0.291528
  6009 12.75 91.75 0.1364 0.0879311
  6010 12.75 92.25 0.0624 0.0736707
  6011 12.75 92.75 0.0466 0.0681533
  6012 12.75 93.25 0.0416 0.0637183
  6013 12.75 93.75 0.0252 0.0189005
  6014 12.75 94.25 0.014 0.00644347
  6015 12.75 94.75 0.0064 0.00408359
  6016 12.75 95.25 0.0042 0.0029288
  6017 12.75 95.75 0.0042 0.000937285
  6018 12.75 96.25 0.0004 8.92653e-05
  6019 12.75 96.75 0.0006 0.000133898
  6020 12.75 97.25 0 0
  6021 12.75 97.75 0 0
  6022 12.75 98.25 0 0
  6023 12.75 98.75 0 0
  6024 12.75 99.25 0 0
  6025 12.75 99.75 0 0
  6026 12.75 100.25 0 0
  6027 12.75 100.75 0 0
  6028 12.75 101.25 0 0
  6029 12.75 101.75 0 0
  6030 12.75 102.25 0 0
  6031 12.75 102.75 0 0
  6032 12.75 103.25 0 0
  6033 12.75 103.75 0 0
  6034 12.75 104.25 0 0
  6035 12.75 104.75 0 0
  6036 12.75 105.25 0 0
  6037 12.75 105.75 0 0
  6038 12.75 106.25 0 0
  6039 12.75 106.75 0 0
  6040 12.75 107.25 0 0
  6041 12.75 107.75 0 0
  6042 12.75 108.25 0 0
  6043 12.75 108.75 0 0
  6044 12.75 109.25 0 0
  6045 12.75 109.75 0 0
  6046 12.75 110.25 0 0
  6047 12.75 110.75 0 0
  6048 12.75 111.25 0 0
  6049 12.75 111.75 0 0
  6050 12.75 112.25 0 0
  6051 12.75 112.75 0 0
  6052 12.75 113.25 0 0
  6053 12.75 113.75 0 0
  6054 12.75 114.25 0 0
  6055 12.75 114.75 0 0
  6056 12.75 115.25 0 0
  6057 12.75 115.75 0 0
  6058 12.75 116.25 0 0
  6059 13.25 0.25 0 0
  6060 13.25 0.75 0 0
  6061 13.25 1.25 0 0
  6062 13.25 1.75 0 0
  6063 13.25 2.25 0 0
  6064 13.25 2.75 0 0
  6065 13.25 3.25 0 0
  6066 13.25 3.75 0 0
  6067 13.25 4.25 0 0
  6068 13.25 4.75 0 0
  6069 13.25 5.25 0 0
  6070 13.25 5.75 0 0
  6071 13.25 6.25 0 0
  6072 13.25 6.75 0 0
  6073 13.25 7.25 0 0
  6074 13.25 7.75 0 0
  6075 13.25 8.25 0 0
  6076 13.25 8.75 0 0
  6077 13.25 9.25 0 0
  6078 13.25 9.75 0 0
  6079 13.25 10.25 0 0
  6080 13.25 10.75 0 0
  6081 13.25 11.25 0 0
  6082 13.25 11.75 0 0
  6083 13.25 12.25 0 0
  6084 13.25 12.75 0 0
  6085 13.25 13.25 0 0
  6086 13.25 13.75 0 0
  6087 13.25 14.25 0 0
  6088 13.25 14.75 0 0
  6089 13.25 15.25 0 0
  6090 13.25 15.75 0 0
  6091 13.25 16.25 0 0
  6092 13.25 16.75 0 0
  6093 13.25 17.25 0 0
  6094 13.25 17.75 0 0
  6095 13.25 18.25 0.0004 8.92653e-05
  6096 13.25 18.75 0.0002 4.46326e-05
  6097 13.25 19.25 0.001 0.000223163
  6098 13.25 19.75 0.0028 0.00328021
  6099 13.25 20.25 0.0076 0.0116536
  6100 13.25 20.75 0.0176 0.0158767
  6101 13.25 21.25 0.0172 0.0210982
  6102 13.25 21.75 0.0272 0.034615
  6103 13.25 22.25 0.0562 0.0689679
  6104 13.25 22.75 0.0934 0.129713
  6105 13.25 23.25 0.1154 0.159848
  6106 13.25 23.75 0.1498 0.220632
  6107 13.25 24.25 0.1884 0.241195
  6108 13.25 24.75 0.2292 0.329225
  6109 13.25 25.25 0.2852 0.401862
  6110 13.25 25.75 0.3776 0.528782
  6111 13.25 26.25 0.455 0.648912
  6112 13.25 26.75 0.5108 0.796715
  6113 13.25 27.25 0.5508 0.850493
  6114 13.25 27.75 0.618 0.95005
  6115 13.25 28.25 0.6278 0.919132
  6116 13.25 28.75 0.642 0.930807
  6117 13.25 29.25 0.698 1.11007
  6118 13.25 29.75 0.6958 1.10708
  6119 13.25 30.25 0.7314 1.16324
  6120 13.25 30.75 0.742 1.23217
  6121 13.25 31.25 0.6964 1.06842
  6122 13.25 31.75 0.6814 1.03246
  6123 13.25 32.25 0.6618 1.18199
  6124 13.25 32.75 0.7052 1.30401
  6125 13.25 33.25 0.7544 1.37898
  6126 13.25 33.75 0.734 1.33026
  6127 13.25 34.25 0.712 1.16621
  6128 13.25 34.75 0.6974 1.12972
  6129 13.25 35.25 0.6882 1.1184
  6130 13.25 35.75 0.707 1.1828
  6131 13.25 36.25 0.7352 1.33064
  6132 13.25 36.75 0.7404 1.24233
  6133 13.25 37.25 0.7006 1.2038
  6134 13.25 37.75 0.6726 1.21376
  6135 13.25 38.25 0.6906 1.29346
  6136 13.25 38.75 0.7168 1.26298
  6137 13.25 39.25 0.7116 1.33966
  6138 13.25 39.75 0.6748 1.23386
  6139 13.25 40.25 0.6864 1.32368
  6140 13.25 40.75 0.7516 1.57347
  6141 13.25 41.25 0.7492 1.48901
  6142 13.25 41.75 0.7252 1.38826
  6143 13.25 42.25 0.684 1.21936
  6144 13.25 42.75 0.752 1.34709
  6145 13.25 43.25 0.7384 1.32063
  6146 13.25 43.75 0.7148 1.27092
  6147 13.25 44.25 0.698 1.40858
  6148 13.25 44.75 0.6422 1.26151
  6149 13.25 45.25 0.5982 1.28544
  6150 13.25 45.75 0.5776 1.30919
  6151 13.25 46.25 0.6096 1.43935
  6152 13.25 46.75 0.6414 1.36549
  6153 13.25 47.25 0.6674 1.36363
  6154 13.25 47.75 0.7016 1.52072
  6155 13.25 48.25 0.734 1.47041
  6156 13.25 48.75 0.7236 1.3996
  6157 13.25 49.25 0.7236 1.39891
  6158 13.25 49.75 0.698 1.37268
  6159 13.25 50.25 0.6736 1.191
  6160 13.25 50.75 0.6948 1.2502
  6161 13.25 51.25 0.636 1.16183
  6162 13.25 51.75 0.7132 1.38128
  6163 13.25 52.25 0.715 1.40981
  6164 13.25 52.75 0.7128 1.40128
  6165 13.25 53.25 0.7398 1.40185
  6166 13.25 53.75 0.7262 1.32278
  6167 13.25 54.25 0.683 1.20727
  6168 13.25 54.75 0.7068 1.31488
  6169 13.25 55.25 0.794 1.40779
  6170 13.25 55.75 0.8 1.49858
  6171 13.25 56.25 0.7416 1.37447
  6172 13.25 56.75 0.7134 1.19369
  6173 13.25 57.25 0.6472 1.08255
  6174 13.25 57.75 0.69 1.17573
  6175 13.25 58.25 0.6332 1.19937
  6176 13.25 58.75 0.692 1.517
  6177 13.25 59.25 0.7018 1.46603
  6178 13.25 59.75 0.7246 1.56909
  6179 13.25 60.25 0.6642 1.26949
  6180 13.25 60.75 0.6456 1.18876
  6181 13.25 61.25 0.6298 1.0362
  6182 13.25 61.75 0.6966 1.35233
  6183 13.25 62.25 0.713 1.46221
  6184 13.25 62.75 0.7368 1.37383
  6185 13.25 63.25 0.7196 1.27965
  6186 13.25 63.75 0.6888 1.11125
  6187 13.25 64.25 0.6962 1.20869
  6188 13.25 64.75 0.683 1.25832
  6189 13.25 65.25 0.689 1.19257
  6190 13.25 65.75 0.642 1.01283
  6191 13.25 66.25 0.6758 0.974193
  6192 13.25 66.75 0.7354 1.20398
  6193 13.25 67.25 0.764 1.32926
  6194 13.25 67.75 0.7346 1.36362
  6195 13.25 68.25 0.6804 1.13281
  6196 13.25 68.75 0.6954 1.1886
  6197 13.25 69.25 0.676 1.26195
  6198 13.25 69.75 0.7162 1.27736
  6199 13.25 70.25 0.7218 1.24588
  6200 13.25 70.75 0.708 1.34586
  6201 13.25 71.25 0.6838 1.20615
  6202 13.25 71.75 0.705 1.28367
  6203 13.25 72.25 0.703 1.3906
  6204 13.25 72.75 0.6878 1.27015
  6205 13.25 73.25 0.7348 1.43816
  6206 13.25 73.75 0.633 1.19456
  6207 13.25 74.25 0.681 1.371
  6208 13.25 74.75 0.6982 1.38323
  6209 13.25 75.25 0.7302 1.39447
  6210 13.25 75.75 0.7902 1.53775
  6211 13.25 76.25 0.7188 1.45215
  6212 13.25 76.75 0.6674 1.2386
  6213 13.25 77.25 0.6438 1.20151
  6214 13.25 77.75 0.7148 1.28622
  6215 13.25 78.25 0.751 1.43905
  6216 13.25 78.75 0.6902 1.27156
  6217 13.25 79.25 0.7354 1.43409
  6218 13.25 79.75 0.6922 1.31304
  6219 13.25 80.25 0.7198 1.45379
  6220 13.25 80.75 0.7646 1.60674
  6221 13.25 81.25 0.6484 1.25035
  6222 13.25 81.75 0.6808 1.33611
  6223 13.25 82.25 0.642 1.1787
  6224 13.25 82.75 0.6316 1.09843
  6225 13.25 83.25 0.6864 1.25776
  6226 13.25 83.75 0.7316 1.37467
  6227 13.25 84.25 0.7686 1.63142
  6228 13.25 84.75 0.7238 1.45718
  6229 13.25 85.25 0.6698 1.30135
  6230 13.25 85.75 0.6472 1.17383
  6231 13.25 86.25 0.6372 1.303
  6232 13.25 86.75 0.6596 1.58909
  6233 13.25 87.25 0.6582 1.51572
  6234 13.25 87.75 0.6574 1.76011
  6235 13.25 88.25 0.5156 1.39867
  6236 13.25 88.75 0.4734 0.988041
  6237 13.25 89.25 0.5294 1.03908
  6238 13.25 89.75 0.7502 1.25398
  6239 13.25 90.25 1.2108 1.93002
  6240 13.25 90.75 1.1534 1.87641
  6241 13.25 91.25 0.337 0.345455
  6242 13.25 91.75 0.1528 0.128534
  6243 13.25 92.25 0.0726 0.105156
  6244 13.25 92.75 0.0424 0.0692075
  6245 13.25 93.25 0.0378 0.0661894
  6246 13.25 93.75 0.0254 0.027575
  6247 13.25 94.25 0.0086 0.00855758
  6248 13.25 94.75 0.0116 0.0231677
  6249 13.25 95.25 0.0038 0.00815023
  6250 13.25 95.75 0.0022 0.000490959
  6251 13.25 96.25 0.0006 0.000797735
  6252 13.25 96.75 0.0002 4.46326e-05
  6253 13.25 97.25 0.0002 4.46326e-05
  6254 13.25 97.75 0 0
  6255 13.25 98.25 0 0
  6256 13.25 98.75 0 0
  6257 13.25 99.25 0 0
  6258 13.25 99.75 0 0
  6259 13.25 100.25 0 0
  6260 13.25 100.75 0 0
  6261 13.25 101.25 0 0
  6262 13.25 101.75 0 0
  6263 13.25 102.25 0 0
  6264 13.25 102.75 0 0
  6265 13.25 103.25 0 0
  6266 13.25 103.75 0 0
  6267 13.25 104.25 0 0
  6268 13.25 104.75 0 0
  6269 13.25 105.25 0 0
  6270 13.25 105.75 0 0
  6271 13.25 106.25 0 0
  6272 13.25 106.75 0 0
  6273 13.25 107.25 0 0
  6274 13.25 107.75 0 0
  6275 13.25 108.25 0 0
  6276 13.25 108.75 0 0
  6277 13.25 109.25 0 0
  6278 13.25 109.75 0 0
  6279 13.25 110.25 0 0
  6280 13.25 110.75 0 0
  6281 13.25 111.25 0 0
  6282 13.25 111.75 0 0
  6283 13.25 112.25 0 0
  6284 13.25 112.75 0 0
  6285 13.25 113.25 0 0
  6286 13.25 113.75 0 0
  6287 13.25 114.25 0 0
  6288 13.25 114.75 0 0
  6289 13.25 115.25 0 0
  6290 13.25 115.75 0 0
  6291 13.25 116.25 0 0
  6292 13.75 0.25 0 0
  6293 13.75 0.75 0 0
  6294 13.75 1.25 0 0
  6295 13.75 1.75 0 0
  6296 13.75 2.25 0 0
  6297 13.75 2.75 0 0
  6298 13.75 3.25 0 0
  6299 13.75 3.75 0 0
  6300 13.75 4.25 0 0
  6301 13.75 4.75 0 0
  6302 13.75 5.25 0 0
  6303 13.75 5.75 0 0
  6304 13.75 6.25 0 0
  6305 13.75 6.75 0 0
  6306 13.75 7.25 0 0
  6307 13.75 7.75 0 0
  6308 13.75 8.25 0 0
  6309 13.75 8.75 0 0
  6310 13.75 9.25 0 0
  6311 13.75 9.75 0 0
  6312 13.75 10.25 0 0
  6313 13.75 10.75 0 0
  6314 13.75 11.25 0 0
  6315 13.75 11.75 0 0
  6316 13.75 12.25 0 0
  6317 13.75 12.75 0 0
  6318 13.75 13.25 0 0
  6319 13.75 13.75 0 0
  6320 13.75 14.25 0 0
  6321 13.75 14.75 0 0
  6322 13.75 15.25 0 0
  6323 13.75 15.75 0 0
  6324 13.75 16.25 0 0
  6325 13.75 16.75 0 0
  6326 13.75 17.25 0 0
  6327 13.75 17.75 0 0
  6328 13.75 18.25 0 0
  6329 13.75 18.75 0 0
  6330 13.75 19.25 0.0016 0.000357061
  6331 13.75 19.75 0.0024 0.0025271
  6332 13.75 20.25 0.006 0.00864119
  6333 13.75 20.75 0.006 0.00266665
  6334 13.75 21.25 0.0146 0.0158711
  6335 13.75 21.75 0.0268 0.0338619
  6336 13.75 22.25 0.0468 0.0608957
  6337 13.75 22.75 0.0938 0.115861
  6338 13.75 23.25 0.0998 0.123175
  6339 13.75 23.75 0.1392 0.165823
  6340 13.75 24.25 0.1784 0.233761
  6341 13.75 24.75 0.225 0.292609
  6342 13.75 25.25 0.2676 0.418771
  6343 13.75 25.75 0.3502 0.485979
  6344 13.75 26.25 0.4242 0.585652
  6345 13.75 26.75 0.489 0.679096
  6346 13.75 27.25 0.539 0.796611
  6347 13.75 27.75 0.5722 0.809607
  6348 13.75 28.25 0.5928 0.873611
  6349 13.75 28.75 0.641 0.955227
  6350 13.75 29.25 0.6834 1.01884
  6351 13.75 29.75 0.704 1.01891
  6352 13.75 30.25 0.7534 1.11522
  6353 13.75 30.75 0.7432 1.16316
  6354 13.75 31.25 0.709 1.17759
  6355 13.75 31.75 0.7162 1.26149
  6356 13.75 32.25 0.7272 1.3393
  6357 13.75 32.75 0.687 1.27956
  6358 13.75 33.25 0.7436 1.29488
  6359 13.75 33.75 0.7274 1.22932
  6360 13.75 34.25 0.6882 1.16489
  6361 13.75 34.75 0.657 1.05691
  6362 13.75 35.25 0.6812 1.07134
  6363 13.75 35.75 0.7128 1.12585
  6364 13.75 36.25 0.7482 1.21591
  6365 13.75 36.75 0.7302 1.15138
  6366 13.75 37.25 0.7268 1.2061
  6367 13.75 37.75 0.7474 1.12922
  6368 13.75 38.25 0.7184 1.13377
  6369 13.75 38.75 0.7866 1.44082
  6370 13.75 39.25 0.7224 1.34107
  6371 13.75 39.75 0.686 1.35422
  6372 13.75 40.25 0.6906 1.28933
  6373 13.75 40.75 0.682 1.2374
  6374 13.75 41.25 0.7612 1.32751
  6375 13.75 41.75 0.7374 1.43524
  6376 13.75 42.25 0.7226 1.36674
  6377 13.75 42.75 0.7642 1.38077
  6378 13.75 43.25 0.7558 1.42629
  6379 13.75 43.75 0.6732 1.27383
  6380 13.75 44.25 0.709 1.3608
  6381 13.75 44.75 0.664 1.32825
  6382 13.75 45.25 0.6568 1.38403
  6383 13.75 45.75 0.6052 1.42799
  6384 13.75 46.25 0.5972 1.25232
  6385 13.75 46.75 0.6382 1.20118
  6386 13.75 47.25 0.6624 1.37593
  6387 13.75 47.75 0.7044 1.34053
  6388 13.75 48.25 0.708 1.30768
  6389 13.75 48.75 0.7136 1.5356
  6390 13.75 49.25 0.7008 1.38193
  6391 13.75 49.75 0.7224 1.26148
  6392 13.75 50.25 0.7056 1.15469
  6393 13.75 50.75 0.6886 1.28284
  6394 13.75 51.25 0.7464 1.53157
  6395 13.75 51.75 0.702 1.42166
  6396 13.75 52.25 0.7264 1.45499
  6397 13.75 52.75 0.7848 1.60583
  6398 13.75 53.25 0.7252 1.53643
  6399 13.75 53.75 0.666 1.21242
  6400 13.75 54.25 0.651 1.14843
  6401 13.75 54.75 0.6686 1.17353
  6402 13.75 55.25 0.7334 1.58634
  6403 13.75 55.75 0.7396 1.53058
  6404 13.75 56.25 0.7528 1.42203
  6405 13.75 56.75 0.737 1.18819
  6406 13.75 57.25 0.729 1.31063
  6407 13.75 57.75 0.7172 1.24467
  6408 13.75 58.25 0.6884 1.21294
  6409 13.75 58.75 0.6732 1.21258
  6410 13.75 59.25 0.7464 1.50026
  6411 13.75 59.75 0.7638 1.49397
  6412 13.75 60.25 0.7196 1.34701
  6413 13.75 60.75 0.701 1.21774
  6414 13.75 61.25 0.7212 1.12216
  6415 13.75 61.75 0.718 1.30575
  6416 13.75 62.25 0.7246 1.43931
  6417 13.75 62.75 0.691 1.35586
  6418 13.75 63.25 0.6402 1.18427
  6419 13.75 63.75 0.6106 0.929122
  6420 13.75 64.25 0.61 0.931367
  6421 13.75 64.75 0.6278 1.0919
  6422 13.75 65.25 0.6624 1.13923
  6423 13.75 65.75 0.6534 0.916508
  6424 13.75 66.25 0.7114 1.08172
  6425 13.75 66.75 0.7204 1.258
  6426 13.75 67.25 0.7298 1.35245
  6427 13.75 67.75 0.7722 1.41806
  6428 13.75 68.25 0.7316 1.29743
  6429 13.75 68.75 0.7036 1.23471
  6430 13.75 69.25 0.7484 1.45742
  6431 13.75 69.75 0.6838 1.20061
  6432 13.75 70.25 0.6904 1.16248
  6433 13.75 70.75 0.7492 1.29552
  6434 13.75 71.25 0.7882 1.39
  6435 13.75 71.75 0.679 1.27891
  6436 13.75 72.25 0.7088 1.25713
  6437 13.75 72.75 0.686 1.34871
  6438 13.75 73.25 0.6722 1.34616
  6439 13.75 73.75 0.6746 1.26488
  6440 13.75 74.25 0.6862 1.2548
  6441 13.75 74.75 0.7094 1.25586
  6442 13.75 75.25 0.7036 1.25645
  6443 13.75 75.75 0.7298 1.2761
  6444 13.75 76.25 0.7204 1.21631
  6445 13.75 76.75 0.7 1.33523
  6446 13.75 77.25 0.673 1.23764
  6447 13.75 77.75 0.7234 1.14955
  6448 13.75 78.25 0.7594 1.26882
  6449 13.75 78.75 0.7364 1.40813
  6450 13.75 79.25 0.7436 1.50503
  6451 13.75 79.75 0.7296 1.41005
  6452 13.75 80.25 0.7302 1.52508
  6453 13.75 80.75 0.691 1.4176
  6454 13.75 81.25 0.633 1.24783
  6455 13.75 81.75 0.6648 1.40717
  6456 13.75 82.25 0.6864 1.43409
  6457 13.75 82.75 0.637 1.18786
  6458 13.75 83.25 0.6798 1.3453
  6459 13.75 83.75 0.7284 1.47174
  6460 13.75 84.25 0.7624 1.64421
  6461 13.75 84.75 0.7472 1.6548
  6462 13.75 85.25 0.683 1.32542
  6463 13.75 85.75 0.6134 1.2865
  6464 13.75 86.25 0.6328 1.30886
  6465 13.75 86.75 0.6944 1.51432
  6466 13.75 87.25 0.718 1.67926
  6467 13.75 87.75 0.667 1.75488
  6468 13.75 88.25 0.538 1.33284
  6469 13.75 88.75 0.4618 0.960277
  6470 13.75 89.25 0.5104 0.92804
  6471 13.75 89.75 0.7198 1.09939
  6472 13.75 90.25 1.135 1.78976
  6473 13.75 90.75 1.1584 2.01304
  6474 13.75 91.25 0.3458 0.350491
  6475 13.75 91.75 0.1856 0.157089
  6476 13.75 92.25 0.0642 0.0860215
  6477 13.75 92.75 0.0476 0.0936022
  6478 13.75 93.25 0.0348 0.0635284
  6479 13.75 93.75 0.0236 0.0258456
  6480 13.75 94.25 0.011 0.0163954
  6481 13.75 94.75 0.0076 0.0116536
  6482 13.75 95.25 0.004 0.00421184
  6483 13.75 95.75 0.0016 0.000357061
  6484 13.75 96.25 0.0016 0.00301241
  6485 13.75 96.75 0.0002 0.00070847
  6486 13.75 97.25 0.0004 8.92653e-05
  6487 13.75 97.75 0 0
  6488 13.75 98.25 0 0
  6489 13.75 98.75 0 0
  6490 13.75 99.25 0 0
  6491 13.75 99.75 0 0
  6492 13.75 100.25 0 0
  6493 13.75 100.75 0 0
  6494 13.75 101.25 0 0
  6495 13.75 101.75 0 0
  6496 13.75 102.25 0 0
  6497 13.75 102.75 0 0
  6498 13.75 103.25 0 0
  6499 13.75 103.75 0 0
  6500 13.75 104.25 0 0
  6501 13.75 104.75 0 0
  6502 13.75 105.25 0 0
  6503 13.75 105.75 0 0
  6504 13.75 106.25 0 0
  6505 13.75 106.75 0 0
  6506 13.75 107.25 0 0
  6507 13.75 107.75 0 0
  6508 13.75 108.25 0 0
  6509 13.75 108.75 0 0
  6510 13.75 109.25 0 0
  6511 13.75 109.75 0 0
  6512 13.75 110.25 0 0
  6513 13.75 110.75 0 0
  6514 13.75 111.25 0 0
  6515 13.75 111.75 0 0
  6516 13.75 112.25 0 0
  6517 13.75 112.75 0 0
  6518 13.75 113.25 0 0
  6519 13.75 113.75 0 0
  6520 13.75 114.25 0 0
  6521 13.75 114.75 0 0
  6522 13.75 115.25 0 0
  6523 13.75 115.75 0 0
  6524 13.75 116.25 0 0
  6525 14.25 0.25 0 0
  6526 14.25 0.75 0 0
  6527 14.25 1.25 0 0
  6528 14.25 1.75 0 0
  6529 14.25 2.25 0 0
  6530 14.25 2.75 0 0
  6531 14.25 3.25 0 0
  6532 14.25 3.75 0 0
  6533 14.25 4.25 0 0
  6534 14.25 4.75 0 0
  6535 14.25 5.25 0 0
  6536 14.25 5.75 0 0
  6537 14.25 6.25 0 0
  6538 14.25 6.75 0 0
  6539 14.25 7.25 0 0
  6540 14.25 7.75 0 0
  6541 14.25 8.25 0 0
  6542 14.25 8.75 0 0
  6543 14.25 9.25 0 0
  6544 14.25 9.75 0 0
  6545 14.25 10.25 0 0
  6546 14.25 10.75 0 0
  6547 14.25 11.25 0 0
  6548 14.25 11.75 0 0
  6549 14.25 12.25 0 0
  6550 14.25 12.75 0 0
  6551 14.25 13.25 0 0
  6552 14.25 13.75 0 0
  6553 14.25 14.25 0 0
  6554 14.25 14.75 0 0
  6555 14.25 15.25 0 0
  6556 14.25 15.75 0 0
  6557 14.25 16.25 0 0
  6558 14.25 16.75 0 0
  6559 14.25 17.25 0 0
  6560 14.25 17.75 0 0
  6561 14.25 18.25 0 0
  6562 14.25 18.75 0 0
  6563 14.25 19.25 0.0006 0.000133898
  6564 14.25 19.75 0.0012 0.000931633
  6565 14.25 20.25 0.0038 0.00483104
  6566 14.25 20.75 0.0072 0.00359829
  6567 14.25 21.25 0.0156 0.0160943
  6568 14.25 21.75 0.029 0.0330252
  6569 14.25 22.25 0.046 0.0461127
  6570 14.25 22.75 0.0616 0.0695092
  6571 14.25 23.25 0.092 0.125776
  6572 14.25 23.75 0.1216 0.171264
  6573 14.25 24.25 0.179 0.255246
  6574 14.25 24.75 0.2144 0.270994
  6575 14.25 25.25 0.263 0.371908
  6576 14.25 25.75 0.3318 0.49414
  6577 14.25 26.25 0.371 0.495427
  6578 14.25 26.75 0.4434 0.641341
  6579 14.25 27.25 0.4918 0.694758
  6580 14.25 27.75 0.5298 0.723725
  6581 14.25 28.25 0.6336 0.913751
  6582 14.25 28.75 0.6708 1.02256
  6583 14.25 29.25 0.7044 1.09428
  6584 14.25 29.75 0.7408 1.06357
  6585 14.25 30.25 0.7362 1.09885
  6586 14.25 30.75 0.7592 1.23234
  6587 14.25 31.25 0.761 1.39422
  6588 14.25 31.75 0.7334 1.41556
  6589 14.25 32.25 0.7322 1.36236
  6590 14.25 32.75 0.6804 1.26433
  6591 14.25 33.25 0.7166 1.43102
  6592 14.25 33.75 0.6956 1.22168
